#wl	f0 ( W/m^2/um/sr)
1709.5	202.87982444081425
1709.525	203.03439915694358
1709.5500000000002	203.06936629153847
1709.575	202.96450485019326
1709.6000000000001	202.7718159573555
1709.625	202.61523312863946
1709.65	202.5890377495229
1709.6750000000002	202.67427763305545
1709.7	202.79311593762876
1709.7250000000001	202.90369200782777
1709.75	202.9962150459659
1709.775	203.04216186082363
1709.8000000000002	202.9727371127379
1709.825	202.66842313566326
1709.8500000000001	202.00627548436404
1709.875	201.06305201458096
1709.9	200.2838643684876
1709.9250000000002	200.19839470092774
1709.95	200.8545080238569
1709.9750000000001	201.76054644365075
1710.0	202.42429259253146
1710.025	202.70664720908044
1710.0500000000002	202.66317806547403
1710.075	202.24411194326876
1710.1000000000001	201.18736517337086
1710.125	199.27392360589744
1710.15	196.91011533545137
1710.1750000000002	195.3093498855257
1710.2	195.5101511535895
1710.2250000000001	197.20244058066487
1710.25	199.1028543928492
1710.275	200.35967311628937
1710.3000000000002	201.04480916093232
1710.325	201.52051205057143
1710.3500000000001	201.90742839016914
1710.375	202.14295701819063
1710.4	202.18026195549845
1710.4250000000002	202.01375845116735
1710.45	201.65283767848848
1710.4750000000001	201.18373858198285
1710.5	200.81871166864158
1710.525	200.76126566180707
1710.5500000000002	200.99824292826176
1710.575	201.31690342113018
1710.6000000000001	201.52622667942524
1710.625	201.58169454550267
1710.65	201.528834228605
1710.6750000000002	201.41525098483083
1710.7	201.26015675698756
1710.7250000000001	201.0618831132245
1710.75	200.8180622789991
1710.775	200.5457382347739
1710.8000000000002	200.27560213411334
1710.825	200.01365833355786
1710.8500000000001	199.71930499453782
1710.875	199.33717415707468
1710.9	198.84778413189412
1710.9250000000002	198.28028751863835
1710.95	197.6684325974965
1710.9750000000001	196.99240798906803
1711.0	196.17638496433136
1711.025	195.13498377121567
1711.0500000000002	193.79560264769196
1711.075	192.07591896831394
1711.1000000000001	189.85342787468073
1711.125	186.9479986705792
1711.15	183.11451174249888
1711.1750000000002	178.0429884375608
1711.2	171.36866159828065
1711.2250000000001	162.7165236920428
1711.25	151.9234180688274
1711.275	139.7058812601435
1711.3000000000002	128.55742962456463
1711.325	122.44937055352449
1711.3500000000001	124.27936055663466
1711.375	133.26435561238645
1711.4	145.5918191016269
1711.4250000000002	157.47754777483465
1711.45	167.04298727425217
1711.4750000000001	174.0606813846445
1711.5	179.1142215917909
1711.525	183.03028091056467
1711.5500000000002	186.41599869424223
1711.575	189.37778492870095
1711.6000000000001	191.67140916471004
1711.625	193.040032803365
1711.65	193.40997509676933
1711.6750000000002	193.0245473580444
1711.7	192.51934219741702
1711.7250000000001	192.64487421061278
1711.75	193.72051322380187
1711.775	195.40751761824845
1711.8000000000002	197.06204253996134
1711.825	198.25077525704026
1711.8500000000001	198.9436440337336
1711.875	199.3561962782943
1711.9	199.69586702374934
1711.9250000000002	200.0104313665652
1711.95	200.20428916075943
1711.9750000000001	200.17238914339902
1712.0	199.95025792323233
1712.025	199.76221466399073
1712.0500000000002	199.85696560813307
1712.075	200.25636021947625
1712.1000000000001	200.74793818822144
1712.125	201.12658230283498
1712.15	201.34582623674513
1712.1750000000002	201.46019873870017
1712.2	201.52692602211712
1712.2250000000001	201.57476106224297
1712.25	201.61337476944567
1712.275	201.64365630800484
1712.3000000000002	201.65929161247374
1712.325	201.64637375389339
1712.3500000000001	201.59453247920393
1712.375	201.51695539345266
1712.4	201.43423314361098
1712.4250000000002	201.2981610369873
1712.45	200.96863076056482
1712.4750000000001	200.38525906820294
1712.5	199.78819024968982
1712.525	199.5925441363263
1712.5500000000002	199.92701976464153
1712.575	200.4735960407996
1712.6000000000001	200.8736100699556
1712.625	201.0840522765577
1712.65	201.23758796925904
1712.6750000000002	201.36155145670295
1712.7	201.38058356853244
1712.7250000000001	201.3013280603206
1712.75	201.25679991206647
1712.775	201.34972257459998
1712.8000000000002	201.53454885745884
1712.825	201.6971460333252
1712.8500000000001	201.78203624551176
1712.875	201.79928003817201
1712.9	201.7597871572995
1712.9250000000002	201.64739279610157
1712.95	201.45934953685997
1712.9750000000001	201.26587138584136
1713.0	201.1791329108262
1713.025	201.22682808241368
1713.0500000000002	201.3200704444635
1713.075	201.38397038528325
1713.1000000000001	201.43888876781702
1713.125	201.52328944011927
1713.15	201.62003850623847
1713.1750000000002	201.68930340456603
1713.2	201.71914535629034
1713.2250000000001	201.72309164719462
1713.25	201.71617814515471
1713.275	201.70556811745763
1713.3000000000002	201.69292000534415
1713.325	201.67762438161137
1713.3500000000001	201.65763317123293
1713.375	201.62809093780518
1713.4	201.57553033920408
1713.4250000000002	201.45913973405243
1713.45	201.16644483627323
1713.4750000000001	200.46619299887539
1713.5	199.09562119129302
1713.525	197.1332256353867
1713.5500000000002	195.35383807134033
1713.575	194.81090836778998
1713.6000000000001	195.75807812847734
1713.625	197.33246836830853
1713.65	198.52820450291634
1713.6750000000002	199.08287317308069
1713.7	199.2863219527638
1713.7250000000001	199.40209314010264
1713.75	199.5375758007431
1713.775	199.75807855149864
1713.8000000000002	200.03294021063448
1713.825	200.21387015563846
1713.8500000000001	200.2270977231252
1713.875	200.1854069080782
1713.9	200.23652885885596
1713.9250000000002	200.38958500228284
1713.95	200.557037614553
1713.9750000000001	200.6996535706508
1714.0	200.84505690690634
1714.025	200.9961648814058
1714.0500000000002	201.09198482080578
1714.075	201.03235087040662
1714.1000000000001	200.6937091577697
1714.125	200.00453690673353
1714.15	199.14314652251244
1714.1750000000002	198.58382222814203
1714.2	198.69590688043354
1714.2250000000001	199.30188732296347
1714.25	199.83145958109856
1714.275	199.83727411605122
1714.3000000000002	199.2563601137209
1714.325	198.40047455554605
1714.3500000000001	197.82127893811582
1714.375	197.94269482003926
1714.4	198.6902322140193
1714.4250000000002	199.60753005115274
1714.45	200.31388615118982
1714.4750000000001	200.7243603488946
1714.5	200.9283286402917
1714.525	201.02565716178415
1714.5500000000002	201.07354215495943
1714.575	201.0975595811212
1714.6000000000001	201.10880900785088
1714.625	201.1124855522883
1714.65	201.11125670727253
1714.6750000000002	201.10646121452808
1714.7	201.09827890503288
1714.7250000000001	201.08441193851354
1714.75	201.05468987410782
1714.775	200.97898103240487
1714.8000000000002	200.79910010143877
1714.825	200.46614304582596
1714.8500000000001	200.04231140270593
1714.875	199.74582007317068
1714.9	199.78181624058365
1714.9250000000002	200.11447357789993
1714.95	200.50949230211378
1714.9750000000001	200.78181634633899
1715.0	200.90801773039698
1715.025	200.94735076151133
1715.0500000000002	200.95179658290982
1715.075	200.94530268648506
1715.1000000000001	200.93566174794674
1715.125	200.92493183293104
1715.15	200.91366242498157
1715.1750000000002	200.9020233644664
1715.2	200.89008458565473
1715.2250000000001	200.8778560791564
1715.25	200.86531786375167
1715.275	200.85237003334163
1715.3000000000002	200.83885273816824
1715.325	200.8245162129843
1715.3500000000001	200.8089908052242
1715.375	200.79167707829475
1715.4	200.77161593364715
1715.4250000000002	200.7470789957714
1715.45	200.7147693634057
1715.4750000000001	200.66740388194444
1715.5	200.58785864604593
1715.525	200.43858894376518
1715.5500000000002	200.15666392344116
1715.575	199.68532693032145
1715.6000000000001	199.04855542812825
1715.625	198.38366035911082
1715.65	197.860801790818
1715.6750000000002	197.6031839243424
1715.7	197.6968858544469
1715.7250000000001	198.1594610826981
1715.75	198.85851404690982
1715.775	199.55835626930235
1715.8000000000002	200.0763494105816
1715.825	200.36972366983295
1715.8500000000001	200.49761346696138
1715.875	200.5390045637119
1715.9	200.54537857281804
1715.9250000000002	200.53629710843325
1715.95	200.5062953069508
1715.9750000000001	200.4247119866359
1716.0	200.24529062372446
1716.025	199.95786077735426
1716.0500000000002	199.65390646223545
1716.075	199.4852649673891
1716.1000000000001	199.48302707077502
1716.125	199.4501679548657
1716.15	199.13963981844304
1716.1750000000002	198.58184408738495
1716.2	198.16169897931218
1716.2250000000001	198.25459167001605
1716.25	198.81611389856099
1716.275	199.45694158836721
1716.3000000000002	199.8468651015401
1716.325	199.8966283293736
1716.3500000000001	199.64706289446474
1716.375	199.18680548770666
1716.4	198.69212043928744
1716.4250000000002	198.3579745010984
1716.45	198.09364294478058
1716.4750000000001	197.24036493578552
1716.5	194.71602754571916
1716.525	189.9174077403796
1716.5500000000002	184.13072660809635
1716.575	180.62676995643855
1716.6000000000001	181.9513449961138
1716.625	187.16593383459448
1716.65	192.9551425911784
1716.6750000000002	196.94429321186544
1716.7	198.91893725548985
1716.7250000000001	199.6865058222878
1716.75	199.92886802747012
1716.775	199.94971843029856
1716.8000000000002	199.84842363668204
1716.825	199.7017415023613
1716.8500000000001	199.61998834167838
1716.875	199.67003130658864
1716.9	199.80160763876438
1716.9250000000002	199.89712785986782
1716.95	199.83832313008907
1716.9750000000001	199.43398316685318
1717.0	198.29059782803893
1717.025	195.9834562968564
1717.0500000000002	192.77739965072752
1717.075	190.17236810462592
1717.1000000000001	189.93716916673065
1717.125	192.24136346799733
1717.15	195.45698112778544
1717.1750000000002	197.93153530879854
1717.2	199.22052379606606
1717.2250000000001	199.71315077884913
1717.25	199.85968305402162
1717.275	199.89381097738624
1717.3000000000002	199.89653841388466
1717.325	199.89013443294883
1717.3500000000001	199.88047351319076
1717.375	199.86936395499947
1717.4	199.85746513862728
1717.4250000000002	199.8450068481016
1717.45	199.8319990740323
1717.4750000000001	199.8182919572711
1717.5	199.80351584525226
1717.525	199.78690146101474
1717.5500000000002	199.7667404102683
1717.575	199.738626834054
1717.6000000000001	199.69086172819732
1717.625	199.59492190147876
1717.65	199.3992558068955
1717.6750000000002	199.0560184137118
1717.7	198.60079627433538
1717.7250000000001	198.2071462636757
1717.75	198.07436106770396
1717.775	198.21241131508472
1717.8000000000002	198.42300338083504
1717.825	198.54362001396774
1717.8500000000001	198.61852960687995
1717.875	198.77660103646875
1717.9	199.03310994524716
1717.9250000000002	199.2871511733842
1717.95	199.4543440297973
1717.9750000000001	199.52999292784096
1718.0	199.55111307713628
1718.025	199.54965444809318
1718.0500000000002	199.54090267383455
1718.075	199.5300228996706
1718.1000000000001	199.51844378281476
1718.125	199.50650500400306
1718.15	199.49432645055415
1718.1750000000002	199.48194808490754
1718.2	199.4693499258435
1718.2250000000001	199.4565119921422
1718.25	199.44335435892464
1718.275	199.4297271670425
1718.3000000000002	199.4154306042981
1718.325	199.40005505568624
1718.3500000000001	199.38284123485568
1718.375	199.36230054093363
1718.4	199.3350161853397
1718.4250000000002	199.2923562811339
1718.45	199.2131806978011
1718.4750000000001	199.05642802871705
1718.5	198.77730037916064
1718.525	198.39335125069857
1718.5500000000002	198.04938454299332
1718.575	197.94620152410866
1718.6000000000001	198.1437858157897
1718.625	198.48602414798498
1718.65	198.74994608929754
1718.6750000000002	198.80432497889754
1718.7	198.63603315539717
1718.7250000000001	198.33820308413746
1718.75	198.0967600150645
1718.775	198.08550059772492
1718.8000000000002	198.31649348885892
1718.825	198.63529385026573
1718.8500000000001	198.87053275060057
1718.875	198.94531246558427
1718.9	198.87643720104217
1718.9250000000002	198.7490169625783
1718.95	198.68072115340948
1718.9750000000001	198.73362143274665
1719.0	198.85970292948605
1719.025	198.9693598635757
1719.0500000000002	199.02296947621466
1719.075	199.03451862124086
1719.1000000000001	199.02817458396433
1719.125	199.01688519479512
1719.15	199.00463670707705
1719.1750000000002	198.99221837899088
1719.2	198.97960023870706
1719.2250000000001	198.96578322523712
1719.25	198.94617165803433
1719.275	198.90614927483796
1719.3000000000002	198.8176324712634
1719.325	198.65918139849902
1719.3500000000001	198.46311567952037
1719.375	198.32219812710287
1719.4	198.29114731158256
1719.4250000000002	198.2824454903734
1719.45	198.12995881170988
1719.4750000000001	197.7848631650877
1719.5	197.39962524795058
1719.525	197.15988058255792
1719.5500000000002	197.06877621102333
1719.575	196.99659405460955
1719.6000000000001	196.91823770128727
1719.625	196.9694695487738
1719.65	197.22649796926618
1719.6750000000002	197.52334896075723
1719.7	197.6003366005254
1719.7250000000001	197.43106569725632
1719.75	197.290477834965
1719.775	197.43329360326052
1719.8000000000002	197.7929155966544
1719.825	198.08048531156302
1719.8500000000001	198.0802355463159
1719.875	197.78982849820017
1719.9	197.40668860913874
1719.9250000000002	197.21759633585927
1719.95	197.373949380548
1719.9750000000001	197.75764874376299
1720.0	198.1315373280716
1720.025	198.3649579374075
1720.0500000000002	198.46934982008815
1720.075	198.50352769650223
1720.1000000000001	198.50907248498797
1720.125	198.50420705797436
1720.15	198.49530542456748
1720.1750000000002	198.48457550955175
1720.2	198.4728765053773
1720.2250000000001	198.4605480927801
1720.25	198.44744041261194
1720.275	198.43214478887916
1720.3000000000002	198.40897656455755
1720.325	198.3616410549259
1720.3500000000001	198.25825822384357
1720.375	198.05657778210997
1720.4	197.70649682115558
1720.4250000000002	197.1336752128315
1720.45	196.29503344731688
1720.4750000000001	195.39299127147675
1720.5	194.93932766724228
1720.525	195.30839078697682
1720.5500000000002	196.272404715929
1720.575	197.2413939686036
1720.6000000000001	197.8478239885783
1720.625	198.10495231516958
1720.65	198.1716596173668
1720.6750000000002	198.16056004978537
1720.7	198.1094980426669
1720.7250000000001	198.00300813191058
1720.75	197.75353261249066
1720.775	197.0956409610021
1720.8000000000002	195.4138416743052
1720.825	191.8138752616596
1720.8500000000001	186.02336772579073
1720.875	179.7868693740785
1720.9	176.51477479661466
1720.9250000000002	178.07101209828616
1720.95	182.2948321545446
1720.9750000000001	185.0236873195517
1721.0	184.33608359426736
1721.025	182.17394577494503
1721.0500000000002	181.9884601118338
1721.075	185.125002094388
1721.1000000000001	189.89810588208317
1721.125	193.9166488770497
1721.15	196.2284360418284
1721.1750000000002	197.20916426111697
1721.2	197.4956449995482
1721.2250000000001	197.4343226360786
1721.25	197.0835723042619
1721.275	196.397656992048
1721.3000000000002	195.47021868588212
1721.325	194.69127081442593
1721.3500000000001	194.5370457696426
1721.375	195.1076694437921
1721.4	196.01808375071528
1721.4250000000002	196.8036354153049
1721.45	197.27753999516486
1721.4750000000001	197.49813266140936
1721.5	197.57907658269167
1721.525	197.59256390603542
1721.5500000000002	197.56706786961078
1721.575	197.50543579723475
1721.6000000000001	197.39448008386015
1721.625	197.2142794533777
1721.65	196.96617264751197
1721.6750000000002	196.71310050853373
1721.7	196.572372777704
1721.7250000000001	196.62320500079514
1721.75	196.82410617495773
1721.775	197.05137256860493
1721.8000000000002	197.19689579217908
1721.825	197.20788546305178
1721.8500000000001	197.08978646360993
1721.875	196.92832821727038
1721.9	196.86345918729188
1721.9250000000002	196.96622260056137
1721.95	197.16486589689015
1721.9750000000001	197.3361648939657
1722.0	197.42516124681472
1722.025	197.45003786542657
1722.0500000000002	197.44442314267158
1722.075	197.42672977256657
1722.1000000000001	197.4012337361419
1722.125	197.36232031064273
1722.15	197.2873108116317
1722.1750000000002	197.11930871581794
1722.2	196.76974726657747
1722.2250000000001	196.187554466182
1722.25	195.45744069584015
1722.275	194.7856421153927
1722.3000000000002	194.3721707347226
1722.325	194.3326978350699
1722.3500000000001	194.65757248728636
1722.375	195.1695512814152
1722.4	195.64534408654333
1722.4250000000002	196.01521644567845
1722.45	196.3307698588729
1722.4750000000001	196.5811944862318
1722.5	196.6447847181451
1722.525	196.36392869307875
1722.5500000000002	195.64563381422997
1722.575	194.63560313615085
1722.6000000000001	193.81348583938478
1722.625	193.67424670942782
1722.65	194.23844642142177
1722.6750000000002	195.0792861211109
1722.7	195.79565281225203
1722.7250000000001	196.2494363038051
1722.75	196.4538641632569
1722.775	196.44532219180581
1722.8000000000002	196.23545944057705
1722.825	195.77937810875056
1722.8500000000001	194.95954866164806
1722.875	193.57979548358202
1722.9	191.30365481487036
1722.9250000000002	187.52773378094315
1722.95	181.43498032424569
1722.9750000000001	172.79362228607297
1723.0	163.5419878431201
1723.025	158.0899122170806
1723.0500000000002	160.09920369578361
1723.075	168.60160234107616
1723.1000000000001	178.82591257175088
1723.125	186.66871117126465
1723.15	191.0886768713808
1723.1750000000002	193.02139032532097
1723.2	193.67530571407553
1723.2250000000001	193.89088309415817
1723.25	194.13727151512384
1723.275	194.56673786221862
1723.3000000000002	195.0949813692391
1723.325	195.56294153621792
1723.3500000000001	195.86896390758275
1723.375	195.9885415172875
1723.4	195.9476599416411
1723.4250000000002	195.81938051072717
1723.45	195.70360932338835
1723.4750000000001	195.65001969196916
1723.5	195.6210469233048
1723.525	195.56612854077102
1723.5500000000002	195.45724088364244
1723.575	195.17320784463286
1723.6000000000001	194.414780685879
1723.625	192.8711715151012
1723.65	190.63645191496968
1723.6750000000002	188.50506519287111
1723.7	187.4550221222055
1723.7250000000001	187.54917362975476
1723.75	187.8849780091846
1723.775	187.85494623587252
1723.8000000000002	187.5852297408271
1723.825	186.89180148998022
1723.8500000000001	184.92283211277007
1723.875	181.50074850911378
1723.9	178.220531565814
1723.9250000000002	177.43205265252828
1723.95	180.02799274363517
1723.9750000000001	184.65882025596855
1724.0	189.17906170749308
1724.025	192.35829356608272
1724.0500000000002	194.16625427439806
1724.075	195.08590989546417
1724.1000000000001	195.5486349828637
1724.125	195.79567279347182
1724.15	195.93766933175684
1724.1750000000002	196.023458698833
1724.2	196.0754997857201
1724.2250000000001	196.10257433850646
1724.25	196.10003672359585
1724.275	196.04550797484754
1724.3000000000002	195.9054995679295
1724.325	195.66716357853053
1724.3500000000001	195.37329977939484
1724.375	195.1145929364419
1724.4	194.9769622946763
1724.4250000000002	194.9870927730989
1724.45	195.0975189841497
1724.4750000000001	195.23283180442215
1724.5	195.34907255042552
1724.525	195.42878762669207
1724.5500000000002	195.45305481810092
1724.575	195.4320046030748
1724.6000000000001	195.42833804924726
1724.625	195.49665383963585
1724.65	195.62019772146462
1724.6750000000002	195.73374100279926
1724.7	195.77952796789882
1724.7250000000001	195.72305105022312
1724.75	195.5566774238205
1724.775	195.33496580926897
1724.8000000000002	195.18189967523216
1724.825	195.19043165607334
1724.8500000000001	195.3103089840746
1724.875	195.3996250364399
1724.9	195.3924417879331
1724.9250000000002	195.36096137618782
1724.95	195.4019628391528
1724.9750000000001	195.51187952909945
1725.0	195.60103573170662
1725.025	195.58801796702744
1725.0500000000002	195.45420373823762
1725.075	195.2549510147059
1725.1000000000001	195.10362324678894
1725.125	195.09768882451772
1725.15	195.23239221758723
1725.1750000000002	195.41143393732307
1725.2	195.54393939621806
1725.2250000000001	195.6051718441987
1725.25	195.61437319590212
1725.275	195.58611975114943
1725.3000000000002	195.49971096626044
1725.325	195.29611232742906
1725.3500000000001	194.92891745174288
1725.375	194.47109775379658
1725.4	194.1423767167747
1725.4250000000002	194.1231447927475
1725.45	194.34566564669967
1725.4750000000001	194.58169380521534
1725.5	194.71074251309037
1725.525	194.7910370447302
1725.5500000000002	194.9088962695348
1725.575	195.06389059127926
1725.6000000000001	195.18927274532675
1725.625	195.2218721053791
1725.65	195.14872085980653
1725.6750000000002	195.01749419897678
1725.7	194.89910547184823
1725.7250000000001	194.8184412876427
1725.75	194.74993567566634
1725.775	194.69266949980977
1725.8000000000002	194.67316782931567
1725.825	194.6620482805145
1725.8500000000001	194.5901758330071
1725.875	194.454053773334
1725.9	194.31604348839284
1725.9250000000002	194.2239000934303
1725.95	194.20823481713177
1725.9750000000001	194.3084905873203
1726.0	194.52007172344923
1726.025	194.75919697102907
1726.0500000000002	194.93218438117503
1726.075	194.9949154206383
1726.1000000000001	194.89302119042873
1726.125	194.42495112674115
1726.15	193.2036490214396
1726.1750000000002	191.00085941049815
1726.2	188.4125721265626
1726.2250000000001	186.90373027818202
1726.25	187.5555776106906
1726.275	189.86651557362916
1726.3000000000002	192.3270529289746
1726.325	193.91954615391612
1726.3500000000001	194.6169706487167
1726.375	194.82477533430932
1726.4	194.8574246474111
1726.4250000000002	194.84573563384652
1726.45	194.8246654376006
1726.4750000000001	194.79974885654923
1726.5	194.76955723347902
1726.525	194.72874559210183
1726.5500000000002	194.66366675931573
1726.575	194.54203108397482
1726.6000000000001	194.30518369544865
1726.625	193.89696737557767
1726.65	193.35595586912513
1726.6750000000002	192.88492858491182
1726.7	192.72410973760486
1726.7250000000001	192.88655705432296
1726.75	193.12323460248112
1726.775	193.23350096377374
1726.8000000000002	193.29778054776907
1726.825	193.50266797527553
1726.8500000000001	193.8519996404886
1726.875	194.1830784614432
1726.9	194.38104239629985
1726.9250000000002	194.45668130373357
1726.95	194.4694992562151
1726.9750000000001	194.460617604028
1727.0	194.44591142627834
1727.025	194.42955679789782
1727.0500000000002	194.41243289255618
1727.075	194.39467957879182
1727.1000000000001	194.375937194649
1727.125	194.3544773646176
1727.15	194.32440562886595
1727.1750000000002	194.2719349457538
1727.2	194.177743475765
1727.2250000000001	194.03613657126547
1727.25	193.88230116026762
1727.275	193.78700073258162
1727.3000000000002	193.79914931420086
1727.325	193.89279130064608
1727.3500000000001	193.9855740946412
1727.375	194.00427651634456
1727.4	193.92791828499912
1727.4250000000002	193.78870912687182
1727.45	193.64267638219357
1727.4750000000001	193.53460795507553
1727.5	193.4948852901757
1727.525	193.54290016127942
1727.5500000000002	193.6565533393228
1727.575	193.76873789771318
1727.6000000000001	193.82491509709237
1727.625	193.81953015836478
1727.65	193.77310379423264
1727.6750000000002	193.7009416190386
1727.7	193.60491187683104
1727.7250000000001	193.47630275579095
1727.75	193.29382426625492
1727.775	193.00546529316546
1727.8000000000002	192.47851057482004
1727.825	191.42072478149413
1727.8500000000001	189.36495698560952
1727.875	185.88497779767394
1727.9	181.05228002201915
1727.9250000000002	175.83354508043647
1727.95	172.02250705276606
1727.9750000000001	171.40055162503123
1728.0	174.39178018681886
1728.025	179.5259046532917
1728.0500000000002	184.57708707650542
1728.075	188.12630119093893
1728.1000000000001	189.92002528016923
1728.125	190.2351091346991
1728.15	189.39062286240218
1728.1750000000002	187.84166871533634
1728.2	186.4323433320129
1728.2250000000001	186.11049583459138
1728.25	187.0716624397266
1728.275	188.4418246323037
1728.3000000000002	189.20470760306597
1728.325	189.28358346810222
1728.3500000000001	189.41080389436843
1728.375	190.0835116203153
1728.4	191.02420746579767
1728.4250000000002	191.67221840411068
1728.45	191.82638350523473
1728.4750000000001	191.70536724770665
1728.5	191.62977829332235
1728.525	191.7445604102826
1728.5500000000002	191.94373320893527
1728.575	191.9400666551077
1728.6000000000001	191.303255190475
1728.625	189.49553425679684
1728.65	186.30459340342284
1728.6750000000002	182.67599390284897
1728.7	180.6890813902867
1728.7250000000001	181.78162451539993
1728.75	185.16101824302078
1728.775	188.71185083625556
1728.8000000000002	191.04361922080275
1728.825	192.0812539539921
1728.8500000000001	192.3245253046739
1728.875	192.2445504725504
1728.9	192.16930119890213
1728.9250000000002	192.25802780528426
1728.95	192.47112751411558
1728.9750000000001	192.67212859437706
1729.0	192.77590105924486
1729.025	192.77370312507034
1729.0500000000002	192.67218853803632
1729.075	192.47685213357926
1729.1000000000001	192.24367129888057
1729.125	192.0961899157691
1729.15	192.12801000825047
1729.1750000000002	192.2995887424028
1729.2	192.4851143679535
1729.2250000000001	192.59980656942486
1729.25	192.64100784458756
1729.275	192.64079804178
1729.3000000000002	192.62247526325226
1729.325	192.59106478577615
1729.3500000000001	192.53897374583963
1729.375	192.46001795592426
1729.4	192.36938314305428
1729.4250000000002	192.3024460568297
1729.45	192.27456226464273
1729.4750000000001	192.25507058475853
1729.5	192.21092207967996
1729.525	192.16135866404412
1729.5500000000002	192.15215731234073
1729.575	192.18710446571592
1729.6000000000001	192.22051306516886
1729.625	192.20326927250863
1729.65	192.0911746296072
1729.6750000000002	191.7882493473065
1729.7	191.08835717186452
1729.7250000000001	189.74144312848807
1729.75	187.7225306924665
1729.775	185.4834252145958
1729.8000000000002	183.82359527903435
1729.825	183.45093553974155
1729.8500000000001	184.57051325520158
1729.875	186.67898151822567
1729.9	188.82404538525583
1729.9250000000002	190.2630528705454
1729.95	190.82943053549408
1729.9750000000001	190.76666952420115
1730.0	190.47407453252077
1730.025	190.34168896094442
1730.0500000000002	190.55012305495978
1730.075	190.9758728951776
1730.1000000000001	191.37009237060067
1730.125	191.59186392881156
1730.15	191.6490801516187
1730.1750000000002	191.61777957085133
1730.2	191.57876623925327
1730.2250000000001	191.57940563828586
1730.25	191.61403309214472
1730.275	191.64753160708668
1730.3000000000002	191.65718253623487
1730.325	191.64399493118762
1730.3500000000001	191.61624101692917
1730.375	191.57246216441632
1730.4	191.48890070334437
1730.4250000000002	191.3125064952278
1730.45	190.98886068802716
1730.4750000000001	190.54257015388725
1730.5	190.11189494299649
1730.525	189.78650077906607
1730.5500000000002	189.33733294927953
1730.575	188.17243782738447
1730.6000000000001	185.6192075935328
1730.625	181.27237315776944
1730.65	175.4061168177581
1730.6750000000002	169.6740143872726
1730.7	167.0415686076486
1730.7250000000001	169.5057225637722
1730.75	175.74963394801853
1730.775	182.33060852854013
1730.8000000000002	186.8835692274356
1730.825	189.23650771432756
1730.8500000000001	190.24429050518276
1730.875	190.64630265631556
1730.9	190.81010869597793
1730.9250000000002	190.8767160920763
1730.95	190.89391992229702
1730.9750000000001	190.86628589535712
1731.0	190.74659838894368
1731.025	190.39263108074425
1731.0500000000002	189.5736308542621
1731.075	188.19656515025497
1731.1000000000001	186.69028089800477
1731.125	185.94649997334122
1731.15	186.50021953556657
1731.1750000000002	187.91414059943676
1731.2	189.28406301737667
1731.2250000000001	190.10209415470004
1731.25	190.4081864603341
1731.275	190.42957635609628
1731.3000000000002	190.33273737448812
1731.325	190.1863050054145
1731.3500000000001	189.99215748353362
1731.375	189.73319088472365
1731.4	189.3725398585117
1731.4250000000002	188.78566146208047
1731.45	187.8443461987853
1731.4750000000001	186.7273260794556
1731.5	185.97229572806236
1731.525	185.99529411201596
1731.5500000000002	186.717105685544
1731.575	187.7569982965672
1731.6000000000001	188.74404058130264
1731.625	189.4229125135481
1731.65	189.69706483938216
1731.6750000000002	189.63503314261078
1731.7	189.39709677760717
1731.7250000000001	189.14581295779826
1731.75	189.00113893606425
1731.775	189.03179012718914
1731.8000000000002	189.22860514190913
1731.825	189.48840096133947
1731.8500000000001	189.6876936473107
1731.875	189.7775392019999
1731.9	189.78416297635317
1731.9250000000002	189.74936568212627
1731.95	189.6953464544821
1731.9750000000001	189.62316429806828
1732.0	189.5170840023172
1732.025	189.34659424464226
1732.0500000000002	189.07274163710474
1732.075	188.6548943693054
1732.1000000000001	188.0686653625166
1732.125	187.385317637043
1732.15	186.84590462817192
1732.1750000000002	186.69414726402997
1732.2	186.81244607566953
1732.2250000000001	186.64875992332577
1732.25	185.70434757096646
1732.275	184.20971236984133
1732.3000000000002	183.1963448280609
1732.325	183.55241016433598
1732.3500000000001	185.05072190989853
1732.375	186.6754748141563
1732.4	187.7044976416254
1732.4250000000002	188.0979977931368
1732.45	188.11125533245325
1732.4750000000001	187.9220132000256
1732.5	187.5534096483457
1732.525	186.91806680336595
1732.5500000000002	185.87939304674865
1732.575	184.38246999596
1732.6000000000001	182.67047908619284
1732.625	181.36226866550803
1732.65	181.06271021873832
1732.6750000000002	181.6923983785236
1732.7	182.32392481052756
1732.7250000000001	181.81305497409582
1732.75	179.6040512038064
1732.775	176.19985079184295
1732.8000000000002	173.07290978538754
1732.825	171.71659457810998
1732.8500000000001	172.44857659250022
1732.875	174.4056471533382
1732.9	176.61558005034684
1732.9250000000002	178.4915368495345
1732.95	179.47481267434358
1732.9750000000001	179.03770351068735
1733.0	177.29181446158287
1733.025	175.18484479004144
1733.0500000000002	173.645261835047
1733.075	172.4075751295352
1733.1000000000001	169.83845982596753
1733.125	164.02861046936275
1733.15	154.47358118544457
1733.1750000000002	143.59821288044213
1733.2	136.48423926259517
1733.2250000000001	137.4045143014741
1733.25	145.95701585533618
1733.275	157.58404767620087
1733.3000000000002	167.7691247818601
1733.325	174.7692054470265
1733.3500000000001	179.03325768928886
1733.375	181.57836555730464
1733.4	183.15993904564263
1733.4250000000002	184.19643484930515
1733.45	184.90418963472604
